motif	ntarget_hits	nrandom_hits	Posison.Test	max.class	max.FC	Poison.Test.P.value	Q1	Median	Q3	IQR	Outlier	max.peak	peak.IQR.ratio	peak.Test
PRDM15_1.motif	3628	3804	Not-Overlapped	NA	NA	0.99988040344967	NA	NA	NA	NA	NA	NA	NA	NA
PRDM15_2.motif	6818	7167	Not-Overlapped	NA	NA	0.999530518615861	NA	NA	NA	NA	NA	NA	NA	NA
PRDM15_3.motif	8000	8487	Not-Overlapped	NA	NA	0.999999999158699	NA	NA	NA	NA	NA	NA	NA	NA
PRDM15_4.motif	15201	15552	Not-Overlapped	NA	NA	0.999986742117211	NA	NA	NA	NA	NA	NA	NA	NA
PRDM15_5.motif	0	1	Not-Overlapped	NA	NA	0.266910219855672	NA	NA	NA	NA	NA	NA	NA	NA
PRDM16_1.Infer.motif	1	6	Not-Overlapped	NA	NA	0.281107571975655	NA	NA	NA	NA	NA	NA	NA	NA
PRDM2_1.motif	310	307	Not-Overlapped	NA	NA	0.460892062907913	NA	NA	NA	NA	NA	NA	NA	NA
PRDM4_1.motif	0	1	Not-Overlapped	NA	NA	0.266910219855672	NA	NA	NA	NA	NA	NA	NA	NA
PRDM5_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
PRDM6_1.motif	39	54	Not-Overlapped	NA	NA	0.422638931954706	NA	NA	NA	NA	NA	NA	NA	NA
PRDM9_1.motif	14	11	Not-Overlapped	NA	NA	0.295241472242587	NA	NA	NA	NA	NA	NA	NA	NA
PRKRIR_1.motif	903	946	Not-Overlapped	NA	NA	0.635456830550508	NA	NA	NA	NA	NA	NA	NA	NA
PROP1_1.motif	49	64	Not-Overlapped	NA	NA	0.36197413377687	NA	NA	NA	NA	NA	NA	NA	NA
PROX1_1.motif	1	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
PRRX1_1.motif	25	30	Not-Overlapped	NA	NA	0.324222230254129	NA	NA	NA	NA	NA	NA	NA	NA
PRRX2_1.motif	1119	1219	Not-Overlapped	NA	NA	0.248211372658083	NA	NA	NA	NA	NA	NA	NA	NA
PTF1A_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
PURA_1.motif	10	8	Not-Overlapped	NA	NA	0.288788106729088	NA	NA	NA	NA	NA	NA	NA	NA
RARA_1.motif	1	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
RARA_2.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
RARA_3.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
RARB_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
RARG_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
RARG_2.motif	320	400	Not-Overlapped	NA	NA	0.997230604284488	NA	NA	NA	NA	NA	NA	NA	NA
RARG_4.motif	0	1	Not-Overlapped	NA	NA	0.266910219855672	NA	NA	NA	NA	NA	NA	NA	NA
RARG_5.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
RAX_1.motif	1119	1219	Not-Overlapped	NA	NA	0.248211372658083	NA	NA	NA	NA	NA	NA	NA	NA
RAX2_1.motif	1119	1219	Not-Overlapped	NA	NA	0.248211372658083	NA	NA	NA	NA	NA	NA	NA	NA
RBAK_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
RBAK_2.motif	11	14	Not-Overlapped	NA	NA	0.303725422594385	NA	NA	NA	NA	NA	NA	NA	NA
RBPJ_1.motif	80	52	Not-Overlapped	NA	NA	0.254925070067918	NA	NA	NA	NA	NA	NA	NA	NA
REL_1.motif	75	49	Not-Overlapped	NA	NA	0.817195639314841	NA	NA	NA	NA	NA	NA	NA	NA
RELA_1.motif	22	15	Not-Overlapped	NA	NA	0.301989848750989	NA	NA	NA	NA	NA	NA	NA	NA
RELB_1.motif	50	27	Not-Overlapped	NA	NA	0.180839589296703	NA	NA	NA	NA	NA	NA	NA	NA
REST_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
REST_3.motif	0	1	Not-Overlapped	NA	NA	0.266910219855672	NA	NA	NA	NA	NA	NA	NA	NA
RFX1_1.motif	10	2	Not-Overlapped	NA	NA	0.269633793527669	NA	NA	NA	NA	NA	NA	NA	NA
RFX1_2.motif	0	2	Not-Overlapped	NA	NA	0.269633793527669	NA	NA	NA	NA	NA	NA	NA	NA
RFX2_1.motif	4	7	Not-Overlapped	NA	NA	0.284130234039909	NA	NA	NA	NA	NA	NA	NA	NA
RFX2_2.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
RFX2_3.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
RFX3_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
RFX3_2.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
RFX4_2.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
RFX5_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
RFX5_2.motif	0	1	Not-Overlapped	NA	NA	0.266910219855672	NA	NA	NA	NA	NA	NA	NA	NA
RFX6_1.motif	210	163	Not-Overlapped	NA	NA	0.703426730333118	NA	NA	NA	NA	NA	NA	NA	NA
RFX6_2.motif	1	1	Not-Overlapped	NA	NA	0.266910219855672	NA	NA	NA	NA	NA	NA	NA	NA
RFX6_4.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
RHOX11_1.motif	364	360	Not-Overlapped	NA	NA	0.39526420858062	NA	NA	NA	NA	NA	NA	NA	NA
RHOXF1_1.motif	49	39	Not-Overlapped	NA	NA	0.349988235307438	NA	NA	NA	NA	NA	NA	NA	NA
RLF_1.motif	19	25	Not-Overlapped	NA	NA	0.345413225695576	NA	NA	NA	NA	NA	NA	NA	NA
RORA_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
RORA_2.motif	12	23	Not-Overlapped	NA	NA	0.380380686843455	NA	NA	NA	NA	NA	NA	NA	NA
RORC_1.motif	3	6	Not-Overlapped	NA	NA	0.281107571975655	NA	NA	NA	NA	NA	NA	NA	NA
RREB1_1.motif	5	1	Not-Overlapped	NA	NA	0.266910219855672	NA	NA	NA	NA	NA	NA	NA	NA
RUNX1_1.motif	243	277	Not-Overlapped	NA	NA	0.717830551713901	NA	NA	NA	NA	NA	NA	NA	NA
RUNX2_1.motif	110	121	Not-Overlapped	NA	NA	0.724383110109953	NA	NA	NA	NA	NA	NA	NA	NA
RUNX3_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
RXRA_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
RXRA_3.motif	2	2	Not-Overlapped	NA	NA	0.269633793527669	NA	NA	NA	NA	NA	NA	NA	NA
RXRA_4.motif	91	119	Not-Overlapped	NA	NA	0.719992909442621	NA	NA	NA	NA	NA	NA	NA	NA
RXRB_1.motif	1	1	Not-Overlapped	NA	NA	0.266910219855672	NA	NA	NA	NA	NA	NA	NA	NA
RXRG_1.motif	1	1	Not-Overlapped	NA	NA	0.266910219855672	NA	NA	NA	NA	NA	NA	NA	NA
RXRG_2.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
SALL1_2.motif	4031	4715	Not-Overlapped	NA	NA	0.999999967073204	NA	NA	NA	NA	NA	NA	NA	NA
SALL1_3.motif	3169	3965	Not-Overlapped	NA	NA	0.964779750703807	NA	NA	NA	NA	NA	NA	NA	NA
SALL1_6.motif	14035	16419	Not-Overlapped	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA
SALL2_1.motif	14035	16419	Not-Overlapped	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA
SALL2_2.motif	5985	6660	Not-Overlapped	NA	NA	0.999998598710141	NA	NA	NA	NA	NA	NA	NA	NA
SALL3_2.motif	4031	4715	Not-Overlapped	NA	NA	0.999999967073204	NA	NA	NA	NA	NA	NA	NA	NA
SALL3_3.motif	3169	3965	Not-Overlapped	NA	NA	0.964779750703807	NA	NA	NA	NA	NA	NA	NA	NA
SALL3_6.motif	14035	16419	Not-Overlapped	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA
SALL4_1.motif	4707	5634	Not-Overlapped	NA	NA	0.641767825578295	NA	NA	NA	NA	NA	NA	NA	NA
SALL4_2.motif	14035	16419	Not-Overlapped	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA
SCL_1.motif	1087	940	Not-Overlapped	NA	NA	0.391682981706282	NA	NA	NA	NA	NA	NA	NA	NA
SCRT1_1.motif	2	2	Not-Overlapped	NA	NA	0.269633793527669	NA	NA	NA	NA	NA	NA	NA	NA
SCRT2_1.motif	2	3	Not-Overlapped	NA	NA	0.272413523357851	NA	NA	NA	NA	NA	NA	NA	NA
SHOX_1.motif	1119	1219	Not-Overlapped	NA	NA	0.248211372658083	NA	NA	NA	NA	NA	NA	NA	NA
SHOX2_1.motif	1119	1219	Not-Overlapped	NA	NA	0.248211372658083	NA	NA	NA	NA	NA	NA	NA	NA
SIX1_1.motif	37	29	Not-Overlapped	NA	NA	0.343170282671578	NA	NA	NA	NA	NA	NA	NA	NA
SIX2_1.motif	215	269	Not-Overlapped	NA	NA	0.860910326676353	NA	NA	NA	NA	NA	NA	NA	NA
SIX3_1.motif	490	622	Not-Overlapped	NA	NA	0.999500600772613	NA	NA	NA	NA	NA	NA	NA	NA
SIX4_1.motif	698	920	Not-Overlapped	NA	NA	0.999906037254741	NA	NA	NA	NA	NA	NA	NA	NA
SMAD1_1.motif	15	14	Not-Overlapped	NA	NA	0.298577534075836	NA	NA	NA	NA	NA	NA	NA	NA
SMAD2_2.motif	17	19	Not-Overlapped	NA	NA	0.310871903126018	NA	NA	NA	NA	NA	NA	NA	NA
SMAD3_1.motif	0	4	Not-Overlapped	NA	NA	0.269633793527669	NA	NA	NA	NA	NA	NA	NA	NA
SMAD3_2.motif	280	312	Not-Overlapped	NA	NA	0.717830551713901	NA	NA	NA	NA	NA	NA	NA	NA
SMAD4_1.motif	222	248	Not-Overlapped	NA	NA	0.595925017665252	NA	NA	NA	NA	NA	NA	NA	NA
SMARCC1_1.motif	69	99	Not-Overlapped	NA	NA	0.530038661994978	NA	NA	NA	NA	NA	NA	NA	NA
SMARCC2_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
SNAI1_1.motif	278	444	Not-Overlapped	NA	NA	0.999906037254741	NA	NA	NA	NA	NA	NA	NA	NA
SNAI2_1.motif	278	444	Not-Overlapped	NA	NA	0.999906037254741	NA	NA	NA	NA	NA	NA	NA	NA
SNAI3_1.Infer.motif	791	810	Not-Overlapped	NA	NA	0.999599562336624	NA	NA	NA	NA	NA	NA	NA	NA
SOHLH2_1.Infer.motif	273	302	Not-Overlapped	NA	NA	0.998761612958415	NA	NA	NA	NA	NA	NA	NA	NA
SOX10_3.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
SOX10_4.motif	1	1	Not-Overlapped	NA	NA	0.266910219855672	NA	NA	NA	NA	NA	NA	NA	NA
SOX10_5.motif	752	697	Not-Overlapped	NA	NA	0.00649637668105192	NA	NA	NA	NA	NA	NA	NA	NA
SOX11_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
SOX1_1.motif	4	4	Not-Overlapped	NA	NA	0.599994091202184	NA	NA	NA	NA	NA	NA	NA	NA
SOX12_1.Infer.motif	2142	2277	Not-Overlapped	NA	NA	0.0977837680852741	NA	NA	NA	NA	NA	NA	NA	NA
SOX13_1.motif	538	587	Not-Overlapped	NA	NA	0.300785975252043	NA	NA	NA	NA	NA	NA	NA	NA
SOX14_1.motif	3	4	Not-Overlapped	NA	NA	0.275251164226162	NA	NA	NA	NA	NA	NA	NA	NA
SOX15_1.motif	1	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
SOX15_2.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
SOX17_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
SOX18_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
SOX18_2.motif	1	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
SOX21_4.motif	2	5	Not-Overlapped	NA	NA	0.278148544902227	NA	NA	NA	NA	NA	NA	NA	NA
SOX2_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
SOX2_2.motif	2	4	Not-Overlapped	NA	NA	0.275251164226162	NA	NA	NA	NA	NA	NA	NA	NA
SOX2_3.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
SOX2_4.motif	1	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
SOX30_1.Infer.motif	1615	1792	Not-Overlapped	NA	NA	0.999997953924096	NA	NA	NA	NA	NA	NA	NA	NA
SOX3_1.motif	135	90	Not-Overlapped	NA	NA	0.0843918083384614	NA	NA	NA	NA	NA	NA	NA	NA
SOX4_1.motif	23	14	Not-Overlapped	NA	NA	0.300273997337631	NA	NA	NA	NA	NA	NA	NA	NA
SOX4_2.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
SOX5_1.motif	201	249	Not-Overlapped	NA	NA	0.77325638504193	NA	NA	NA	NA	NA	NA	NA	NA
SOX6_1.motif	293	228	Not-Overlapped	NA	NA	0.562368280030495	NA	NA	NA	NA	NA	NA	NA	NA
SOX7_3.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
SOX8_2.motif	1	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
SOX8_3.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
SOX8_4.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
SOX9_1.motif	132	123	Not-Overlapped	NA	NA	0.694730000339371	NA	NA	NA	NA	NA	NA	NA	NA
SOX9_2.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
SOX9_3.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
SOX9_5.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
SP1_1.motif	83	46	Not-Overlapped	NA	NA	0.0609974471223952	NA	NA	NA	NA	NA	NA	NA	NA
SP2_1.motif	10	7	Not-Overlapped	NA	NA	0.27962023032499	NA	NA	NA	NA	NA	NA	NA	NA
SP3_1.motif	321	153	Overlapped	-3550	9	3.71418261129069e-06	0.00139560062166083	0.0177148390491002	0.0399847651490296	0.0385891645273687	0.155752258731136	0.0789432773328797	1.00957127890705	NS
SP4_1.motif	3	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
SP5_1.motif	7	4	Not-Overlapped	NA	NA	0.593994150290162	NA	NA	NA	NA	NA	NA	NA	NA
SP8_1.motif	33	38	Not-Overlapped	NA	NA	0.382958141532051	NA	NA	NA	NA	NA	NA	NA	NA
SP9_1.Infer.motif	131	114	Not-Overlapped	NA	NA	0.0457480853417964	NA	NA	NA	NA	NA	NA	NA	NA
SPDEF_1.motif	9	8	Not-Overlapped	NA	NA	0.593994150290162	NA	NA	NA	NA	NA	NA	NA	NA
SPDEF_2.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
SPDEF_3.motif	0	1	Not-Overlapped	NA	NA	0.266910219855672	NA	NA	NA	NA	NA	NA	NA	NA
SPI1_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
SPI1_2.motif	1	4	Not-Overlapped	NA	NA	0.275251164226162	NA	NA	NA	NA	NA	NA	NA	NA
SPIB_1.motif	860	684	Not-Overlapped	NA	NA	0.362228932306329	NA	NA	NA	NA	NA	NA	NA	NA
SPIB_2.motif	8	5	Not-Overlapped	NA	NA	0.278148544902227	NA	NA	NA	NA	NA	NA	NA	NA
SPIC_1.motif	4	4	Not-Overlapped	NA	NA	0.275251164226162	NA	NA	NA	NA	NA	NA	NA	NA
SPZ1_1.motif	0	1	Not-Overlapped	NA	NA	0.266910219855672	NA	NA	NA	NA	NA	NA	NA	NA
SREBF1_1.motif	18	40	Not-Overlapped	NA	NA	0.391468322454986	NA	NA	NA	NA	NA	NA	NA	NA
SREBF1_2.motif	13	19	Not-Overlapped	NA	NA	0.310871903126018	NA	NA	NA	NA	NA	NA	NA	NA
SREBF2_1.motif	11	43	Not-Overlapped	NA	NA	0.400365329783508	NA	NA	NA	NA	NA	NA	NA	NA
SREBF2_2.motif	11	6	Not-Overlapped	NA	NA	0.276692269798026	NA	NA	NA	NA	NA	NA	NA	NA
SRF_1.motif	1	4	Not-Overlapped	NA	NA	0.272413523357851	NA	NA	NA	NA	NA	NA	NA	NA
SRY_1.motif	717	776	Not-Overlapped	NA	NA	0.999928091159472	NA	NA	NA	NA	NA	NA	NA	NA
SRY_2.motif	3	3	Not-Overlapped	NA	NA	0.272413523357851	NA	NA	NA	NA	NA	NA	NA	NA
STAT1_1.motif	59	58	Not-Overlapped	NA	NA	0.84746214447465	NA	NA	NA	NA	NA	NA	NA	NA
STAT2_1.motif	5	4	Not-Overlapped	NA	NA	0.273824992390793	NA	NA	NA	NA	NA	NA	NA	NA
STAT3_1.motif	11	12	Not-Overlapped	NA	NA	0.295241472242587	NA	NA	NA	NA	NA	NA	NA	NA
STAT4_2.motif	24	28	Not-Overlapped	NA	NA	0.328249835598901	NA	NA	NA	NA	NA	NA	NA	NA
STAT5A_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
STAT5B_1.motif	7	11	Not-Overlapped	NA	NA	0.290374854568259	NA	NA	NA	NA	NA	NA	NA	NA
STAT6_2.motif	199	150	Not-Overlapped	NA	NA	0.875247788555786	NA	NA	NA	NA	NA	NA	NA	NA
T_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
TAL1_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
TAL2_1.Infer.motif	64	95	Not-Overlapped	NA	NA	0.530038661994978	NA	NA	NA	NA	NA	NA	NA	NA
TBP_1.motif	531	593	Not-Overlapped	NA	NA	0.999477741949967	NA	NA	NA	NA	NA	NA	NA	NA
TBR1_1.motif	17	2	Not-Overlapped	NA	NA	0.269633793527669	NA	NA	NA	NA	NA	NA	NA	NA
TBX10_1.Infer.motif	161	138	Not-Overlapped	NA	NA	0.674993352602457	NA	NA	NA	NA	NA	NA	NA	NA
TBX15_2.motif	36	51	Not-Overlapped	NA	NA	0.440401862761859	NA	NA	NA	NA	NA	NA	NA	NA
TBX1_5.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
TBX19_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
TBX20_1.motif	1	1	Not-Overlapped	NA	NA	0.266910219855672	NA	NA	NA	NA	NA	NA	NA	NA
TBX20_3.motif	62	71	Not-Overlapped	NA	NA	0.659993500322402	NA	NA	NA	NA	NA	NA	NA	NA
TBX21_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
TBX21_2.motif	67	75	Not-Overlapped	NA	NA	0.663680614849343	NA	NA	NA	NA	NA	NA	NA	NA
TBX21_3.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
TBX2_2.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
TBX3_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
TBX4_2.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
TBX5_1.motif	223	229	Not-Overlapped	NA	NA	0.961292915932623	NA	NA	NA	NA	NA	NA	NA	NA
TBX5_2.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
TBX6_1.Infer.motif	64	72	Not-Overlapped	NA	NA	0.804876107063863	NA	NA	NA	NA	NA	NA	NA	NA
TCF12_1.motif	57	77	Not-Overlapped	NA	NA	0.546927304213595	NA	NA	NA	NA	NA	NA	NA	NA
TCF15_1.motif	1	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
TCF21_1.motif	8	22	Not-Overlapped	NA	NA	0.296900132199006	NA	NA	NA	NA	NA	NA	NA	NA
TCF3_1.motif	435	610	Not-Overlapped	NA	NA	0.999983682399666	NA	NA	NA	NA	NA	NA	NA	NA
TCF4_1.motif	278	497	Not-Overlapped	NA	NA	0.999500600772613	NA	NA	NA	NA	NA	NA	NA	NA
TCF7_1.motif	17	11	Not-Overlapped	NA	NA	0.599994091202184	NA	NA	NA	NA	NA	NA	NA	NA
TCF7L1_1.motif	3	4	Not-Overlapped	NA	NA	0.275251164226162	NA	NA	NA	NA	NA	NA	NA	NA
TCF7L2_1.motif	47	26	Not-Overlapped	NA	NA	0.332378764348573	NA	NA	NA	NA	NA	NA	NA	NA
TCFCP2L1_1.motif	1	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
TCFL5_1.Infer.motif	1288	1140	Not-Overlapped	NA	NA	0.999999999619203	NA	NA	NA	NA	NA	NA	NA	NA
TEAD1_1.motif	28	28	Not-Overlapped	NA	NA	0.599994091202184	NA	NA	NA	NA	NA	NA	NA	NA
TEAD1_2.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
TEAD3_2.motif	133	127	Not-Overlapped	NA	NA	0.912986739252592	NA	NA	NA	NA	NA	NA	NA	NA
TEAD4_1.motif	297	321	Not-Overlapped	NA	NA	0.992704944275564	NA	NA	NA	NA	NA	NA	NA	NA
TEF_1.motif	58	47	Not-Overlapped	NA	NA	0.286790703826408	NA	NA	NA	NA	NA	NA	NA	NA
TFAP2A_1.motif	79	106	Not-Overlapped	NA	NA	0.771420974402808	NA	NA	NA	NA	NA	NA	NA	NA
TFAP2A_2.motif	31	51	Not-Overlapped	NA	NA	0.459549769838461	NA	NA	NA	NA	NA	NA	NA	NA
TFAP2A_3.motif	108	142	Not-Overlapped	NA	NA	0.444102718751454	NA	NA	NA	NA	NA	NA	NA	NA
TFAP2B_1.motif	51	42	Not-Overlapped	NA	NA	0.364470507113262	NA	NA	NA	NA	NA	NA	NA	NA
TFAP2B_3.motif	12	11	Not-Overlapped	NA	NA	0.284130234039909	NA	NA	NA	NA	NA	NA	NA	NA
TFAP2C_1.motif	39	61	Not-Overlapped	NA	NA	0.652740824494683	NA	NA	NA	NA	NA	NA	NA	NA
TFAP2C_2.motif	111	143	Not-Overlapped	NA	NA	0.824991875403003	NA	NA	NA	NA	NA	NA	NA	NA
TFAP2C_3.motif	50	67	Not-Overlapped	NA	NA	0.436762177945645	NA	NA	NA	NA	NA	NA	NA	NA
TFAP2C_4.motif	22	23	Not-Overlapped	NA	NA	0.631908670521449	NA	NA	NA	NA	NA	NA	NA	NA
TFAP2D_1.motif	0	4	Not-Overlapped	NA	NA	0.275251164226162	NA	NA	NA	NA	NA	NA	NA	NA
TFAP2E_1.motif	105	140	Not-Overlapped	NA	NA	0.659844048605993	NA	NA	NA	NA	NA	NA	NA	NA
TFAP4_2.motif	53	50	Not-Overlapped	NA	NA	0.476713663807796	NA	NA	NA	NA	NA	NA	NA	NA
TFCP2_3.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
TFDP1_1.motif	0	1	Not-Overlapped	NA	NA	0.266910219855672	NA	NA	NA	NA	NA	NA	NA	NA
TFE3_1.motif	53	76	Not-Overlapped	NA	NA	0.908421805556329	NA	NA	NA	NA	NA	NA	NA	NA
TFEB_1.motif	13	7	Not-Overlapped	NA	NA	0.284130234039909	NA	NA	NA	NA	NA	NA	NA	NA
TFEC_1.motif	30	29	Not-Overlapped	NA	NA	0.322245265435506	NA	NA	NA	NA	NA	NA	NA	NA
TGIF1_1.motif	33	31	Not-Overlapped	NA	NA	0.364470507113262	NA	NA	NA	NA	NA	NA	NA	NA
TGIF1_2.motif	1	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
TGIF2_1.motif	2	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
TGIF2LX_1.motif	4	1	Not-Overlapped	NA	NA	0.266910219855672	NA	NA	NA	NA	NA	NA	NA	NA
TGIF2LY_1.Infer.motif	791	757	Not-Overlapped	NA	NA	0.999777357553412	NA	NA	NA	NA	NA	NA	NA	NA
THAP1_1.motif	395	419	Not-Overlapped	NA	NA	0.998765901959133	NA	NA	NA	NA	NA	NA	NA	NA
THRA_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
THRA_2.motif	1	2	Not-Overlapped	NA	NA	0.269633793527669	NA	NA	NA	NA	NA	NA	NA	NA
THRB_3.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
THRB_4.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
TLX1_2.motif	2	3	Not-Overlapped	NA	NA	0.272413523357851	NA	NA	NA	NA	NA	NA	NA	NA
TLX3_1.motif	671	556	Not-Overlapped	NA	NA	0.756090155317281	NA	NA	NA	NA	NA	NA	NA	NA
TP53_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
TP63_1.motif	1	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
TP73_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
TRPS1_1.motif	2167	2132	Not-Overlapped	NA	NA	0.893029126797754	NA	NA	NA	NA	NA	NA	NA	NA
